sampleid,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,overdose,od,fatal_od,confirmatory,date_complete,primary,trace,lab_null,lab_num_substances_any,lab_num_substances,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,state_county,statefips,countyfips_3,countyfips
"602435","Allegheny County","International","Pennsylvania",19Nov2024,"pill","pill",0,"tramadol",0,0,0,0,0,0,0,0,0,"orange",1,"pill",,1,,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,02Dec2024,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"INTERNATIONAL | ALLEGHENY","","",""
"602801","Allegheny County","PA","Pennsylvania",02Feb2025,"scoop","scoop",1,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"unpleasant; hallucinations",,1,1,,,,,,,,"unknown",,,0,14Feb2025,1,1,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"601639","Allegheny County","PA","Pennsylvania",24May2024,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,1,,,"unknown",,,0,10Jun2024,1,0,,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600388","Allegheny County","PA","Pennsylvania",14Nov2023,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,30Nov2023,1,1,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602118","Allegheny County","PA","Pennsylvania",01Dec2024,"spatula","spatula",0,"MDMA",0,0,0,0,0,0,0,0,1,"clear",0,"crystals",,,,,1,,"",,,,,,,,,,,"not overdose related","not involved",,0,13Dec2024,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602812","Allegheny County","PA","Pennsylvania",10Dec2024,"scoop","scoop",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"",,,,,,,,,,,"unknown",,,0,14Jan2025,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600979","Allegheny County","PA","Pennsylvania",19May2024,"spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,,"",,,,,,,,,,,"not overdose related","not involved",,0,23May2024,1,0,,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600886","Allegheny County","PA","Pennsylvania",08Apr2024,"spatula","spatula",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,0,19Apr2024,1,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602296","Allegheny County","PA","Pennsylvania",06Oct2024,"spatula","spatula",1,"fentanyl",1,1,0,0,0,0,0,0,0,"unknown",1,"powder",,,1,,,,"sedating",,,,,,,,,,,"unknown",,,0,22Oct2024,1,1,,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"903013","Allegheny County","PA","Pennsylvania",16Aug2024,"swab","swab",1,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"unknown",1,"powder",,,1,,,,"stronger; long; hallucinations","stronger",,1,,,,1,,,,"unknown",,,0,29Aug2024,1,1,,7,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600739","Allegheny County","PA","Pennsylvania",07Feb2024,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,1,,,"unknown",,,0,18Mar2024,1,1,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602242","Allegheny County","PA","Pennsylvania",01Dec2024,"spatula","spatula",0,"MDA",0,0,0,0,0,0,0,0,1,"brown",0,"crystals",,,,,1,,"",,,,,,,,,,,"not overdose related","not involved",,0,13Dec2024,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600727","Allegheny County","PA","Pennsylvania",03Mar2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,18Mar2024,1,0,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"903164","Allegheny County","PA","Pennsylvania",30Jul2024,"spatula","spatula",0,"cocaine",0,0,0,1,0,0,1,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,12Aug2024,1,1,,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600640","Allegheny County","PA","Pennsylvania",03Mar2024,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,19Mar2024,1,1,,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"601649","Allegheny County","PA","Pennsylvania",18Jun2024,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"",,,,,,,"",,,,,,,,,,,"unknown",,,0,05Jul2024,1,1,,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600687","Allegheny County","PA","Pennsylvania",21Jan2024,"spatula","spatula",1,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"normal","normal",,,,,,,,,,"unknown",,,0,26Feb2024,1,0,,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600602","Allegheny County","PA","Pennsylvania",03Mar2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"gray",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,18Mar2024,1,1,,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"400238","Allegheny County","PA","Pennsylvania",18Apr2023,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,0,04May2023,1,1,,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602499","Allegheny County","PA","Pennsylvania",01Dec2024,"spatula","spatula",0,"3-MMC",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,11Dec2024,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602807","Allegheny County","PA","Pennsylvania",08Dec2024,"scoop; pill","multiple methods",0,"2C-B",0,0,0,0,0,0,0,0,0,"pink",1,"pill",,1,,,,,"",,,,,,,,,,,"unknown",,,0,03Feb2025,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"500091","Allegheny County","PA","Pennsylvania",25Apr2023,"swab","swab",0,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,31May2023,1,1,,12,3,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"PA | ALLEGHENY","42","003","42003"
"602639","Allegheny County","PA","Pennsylvania",17Nov2024,"unknown","unknown",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"",,,,,,,"",,,,,,,,,,,"unknown",,,0,05Dec2024,1,1,,12,6,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602400","Allegheny County","PA","Pennsylvania",27Oct2024,"spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,,"",,,,,,,,,,,"not overdose related","not involved",,0,18Nov2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602646","Allegheny County","PA","Pennsylvania",08Dec2024,"liquid","liquid",0,"GHB",0,0,0,0,0,0,0,0,0,"clear",0,"liquid",,,,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,23Dec2024,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602284","Allegheny County","PA","Pennsylvania",17Oct2024,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"unknown",1,"powder",,,1,,,,"hallucinations",,,1,,,,,,,,"not overdose related","not involved",,0,28Oct2024,1,1,,8,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"903022","Allegheny County","PA","Pennsylvania",12Aug2024,"swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder; shiny",,,1,,,"shiny","",,,,,,,,,,,"unknown",,,0,23Aug2024,1,1,,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"601539","Allegheny County","PA","Pennsylvania",07Jul2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,25Jul2024,1,0,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602631","Allegheny County","PA","Pennsylvania",01Dec2024,"spatula","spatula",0,"3-MMC",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,11Dec2024,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602644","Allegheny County","PA","Pennsylvania",01Dec2024,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"unknown",1,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,16Dec2024,1,1,,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602899","Allegheny County","PA","Pennsylvania",19Jan2025,"swab","swab",0,"fentanyl",1,1,0,0,0,0,0,0,0,"unknown",1,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,05Feb2025,1,1,,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"903125","Allegheny County","PA","Pennsylvania",12Aug2024,"spatula","spatula",0,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; flaky",,,1,,,,"",,,,,,,,1,,,"not overdose related","not involved",,0,22Aug2024,1,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600696","Allegheny County","PA","Pennsylvania",03Mar2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,18Mar2024,1,1,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602428","Allegheny County","PA","Pennsylvania",20Sep2024,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,11Oct2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"601843","Allegheny County","PA","Pennsylvania",22May2024,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,10Jun2024,1,0,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600758","Allegheny County","PA","Pennsylvania",27Feb2024,"spatula","spatula",0,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"",,,,,,,"",,,,,,,,,,,"unknown",,,0,18Mar2024,1,1,,5,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"903175","Allegheny County","PA","Pennsylvania",13Aug2024,"pill","pill",1,"amphetamine",0,0,0,0,0,0,0,0,0,"orange",1,"pill",,1,,,,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,0,27Aug2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"601998","Allegheny County","PA","Pennsylvania",21Jun2024,"spatula","spatula",1,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"stronger","stronger",,,,,,,1,,,"involved in OD","Overdose reported",,0,25Jul2024,1,1,,8,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600360","Allegheny County","PA","Pennsylvania",22Nov2023,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,30Nov2023,1,1,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602292","Allegheny County","PA","Pennsylvania",05Nov2024,"swab","swab",1,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"unknown",1,"powder",,,1,,,,"sedating",,,,,1,,,,,,"not overdose related","not involved",,0,18Nov2024,1,0,,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602630","Allegheny County","PA","Pennsylvania",01Dec2024,"spatula","spatula",0,"ketamine",0,0,0,0,0,0,0,0,1,"white",0,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,11Dec2024,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600320","Allegheny County","PA","Pennsylvania",03Dec2023,"unknown","unknown",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,1,,,"not overdose related","not involved",,0,03Jan2024,1,1,,5,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"601890","Allegheny County","PA","Pennsylvania",18Jun2024,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"",,,,,,,"",,,,,,,,,,,"unknown",,,0,30Jul2024,1,1,,4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602142","Allegheny County","PA","Pennsylvania",17Oct2024,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"unknown",1,"powder",,,1,,,,"nice",,,,,,1,,,,,"not overdose related","not involved",,0,22Oct2024,1,1,,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600834","Allegheny County","PA","Pennsylvania",19May2024,"pill","pill",0,"benzodiazepine",0,0,0,0,1,0,0,0,0,"",0,"pill",,1,,,,,"",,,,,,,,,,,"unknown",,,0,23May2024,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"PA | ALLEGHENY","42","003","42003"
"602790","Allegheny County","PA","Pennsylvania",17Dec2024,"scoop","scoop",0,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,10Jan2025,1,1,,9,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"602894","Allegheny County","PA","Pennsylvania",06Feb2025,"scoop","scoop",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,20Feb2025,1,1,,8,6,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600619","Beaver County","PA","Pennsylvania",04Feb2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,14Feb2024,1,0,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | BEAVER","42","007","42007"
"602811","Beaver County","PA","Pennsylvania",08Dec2024,"scoop","scoop",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; chunky",,,1,,,,"unusual taste",,,,,,,,,,,"unknown",,,0,09Jan2025,1,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | BEAVER","42","007","42007"
"601511","Erie County","PA","Pennsylvania",03Jul2024,"pill","pill",0,"fentanyl; benzodiazepine",1,1,0,0,1,0,0,0,0,"",0,"pill; fake pill",,1,,,,,"",,,,,,,,,,,"unknown",,,0,31Jul2024,1,1,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ERIE","42","049","42049"
"601923","Erie County","PA","Pennsylvania",03Jul2024,"spatula","spatula",0,"fentanyl; methamphetamine",1,1,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"",,,,,,,,,,,"unknown",,,0,26Jul2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ERIE","42","049","42049"
"903139","Lawrence County","PA","Pennsylvania",07Jul2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,13Aug2024,1,1,,7,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"PA | LAWRENCE","42","073","42073"
