sampleid,db_id,program,program_id,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,lab_num_substances_any,lab_num_substances,lab_null,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,program_county,state_county,statefips,countyfips_3,countyfips
"300382",239,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","25jul2022","cotton","cotton","taken","heroin; fentanyl; Unknown",1,1,0,0,0,0,0,0,0,"white",0,"powder; pill",,1,1,,,"","weaker; weird","weaker",1,,,1,,,,1,,,"drowsy, fast heartbeat, not usual warmth","not overdose related",0,,,1,"29jul2022",8,5,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809025",11578,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","14mar2025","scoop","scoop","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,1,"26mar2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809026",10688,"",211,"Norwich","Chenango County","NY","New York","03feb2025","scoop","scoop","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",1,,,,,,,,,,"odd taste","unknown",,,,1,"19feb2025",5,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809027",10812,"",211,"Cortland","Cortland County","NY","New York","10feb2025","scoop","scoop","unused","unknown",0,0,0,0,0,0,0,0,0,"tan",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"21feb2025",7,4,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"","NY | CORTLAND COUNTY",36,23,36023
"809028",10808,"",211,"Syracuse","Onondaga County","NY","New York","03feb2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weaker","weaker",,,,,,,,,,,"","unknown",,,,1,"21feb2025",6,4,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | ONONDAGA COUNTY",36,67,36067
"809029",10346,"",211,"Norwich","Chenango County","NY","New York","23jan2025","scoop","scoop","unused","PCP",0,0,0,0,0,0,0,0,0,"brown",0,"plant/leaf",,,,,,"","unused/not used yet","",,,,,,,,,,,"","unknown",,,,1,"31jan2025",3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809030",10811,"",211,"Cortland","Cortland County","NY","New York","10feb2025","scoop","scoop","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"28feb2025",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CORTLAND COUNTY",36,23,36023
"809031",10347,"",211,"Norwich","Chenango County","NY","New York","23jan2025","scoop","scoop","taken","xylazine; fentanyl",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","sedating; stronger","stronger",,,,,,,,,,,"","unknown",,,,1,"04feb2025",8,3,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809032",10690,"",211,"Norwich","Chenango County","NY","New York","30jan2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","typical","normal",,,,,,,,,,,"","not overdose related",0,,,1,"19feb2025",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809033",10691,"",211,"Norwich","Chenango County","NY","New York","30jan2025","scoop","scoop","taken","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"18feb2025",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809034",10306,"",211,"Syracuse","Onondaga County","NY","New York","06jan2025","scoop","scoop","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","typical","normal",,,,,,,,,,,"","unknown",,,,1,"29jan2025",4,4,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | ONONDAGA COUNTY",36,67,36067
"809035",10692,"",211,"Norwich","Chenango County","NY","New York","23jan2025","scoop","scoop","taken","xylazine",0,0,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","sedating","",,,,,,,,,,,"","involved in OD",1,,,1,"19feb2025",10,2,,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809036",11465,"",211,"Syracuse","Onondaga County","NY","New York","27feb2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weaker","weaker",,,,,,,,,,,"","unknown",,,,1,"24mar2025",6,2,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | ONONDAGA COUNTY",36,67,36067
"809037",10809,"",211,"Syracuse","Onondaga County","NY","New York","10feb2025","scoop","scoop","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"typical","unknown",,,,1,"21feb2025",7,4,,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | ONONDAGA COUNTY",36,67,36067
"809038",11143,"",211,"Edmeston","Otsego County","NY","New York","24feb2025","scoop","scoop","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","typical; sedating","normal",,,,,,,,,,,"","unknown",,,,1,"10mar2025",5,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | OTSEGO COUNTY",36,77,36077
"809039",10689,"",211,"Norwich","Chenango County","NY","New York","03feb2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","typical","normal",,,,,,,,,,,"","unknown",,,,1,"19feb2025",6,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809040",11145,"",211,"Norwich","Chenango County","NY","New York","24feb2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"10mar2025",9,2,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809041",11467,"",211,"Syracuse","Onondaga County","NY","New York","27feb2025","scoop","scoop","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder; flaky",,,1,,,"","sedating; stronger","stronger",,,,,,,,,,,"head is in the dirt","involved in OD",1,,,1,"24mar2025",7,5,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","NY | ONONDAGA COUNTY",36,67,36067
"809042",11450,"",211,"Norwich","Chenango County","NY","New York","10mar2025","scoop","scoop","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"pink; purple",1,"powder",,,1,,,"","nice","",,,,,1,,,,,,"","involved in OD",1,,,1,"24mar2025",8,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809043",11464,"",211,"Norwich","Chenango County","NY","New York","10mar2025","scoop","scoop","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,,"","involved in OD",1,,,1,"24mar2025",5,2,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809044",11466,"",211,"Norwich","Chenango County","NY","New York","04mar2025","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","stronger","stronger",,,,,,,,,,,"","involved in OD",1,,,1,"26mar2025",4,2,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809045",11449,"",211,"Norwich","Chenango County","NY","New York","10mar2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","typical; nausea","normal",,,,,,,,,,,"","unknown",,,,1,"26mar2025",6,2,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809046",11146,"",211,"Syracuse","Onondaga County","NY","New York","20feb2025","scoop","scoop","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",1,,,,,,,,,,"odd smell","unknown",,,,1,"05mar2025",5,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | ONONDAGA COUNTY",36,67,36067
"809047",10810,"",211,"Norwich","Chenango County","NY","New York","10feb2025","scoop","scoop","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"typical","unknown",,,,1,"28feb2025",5,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809048",11144,"",211,"Norwich","Chenango County","NY","New York","24feb2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","typical; nice","normal",,,,,1,,,,,,"","not overdose related",0,,,1,"06mar2025",5,2,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHENANGO COUNTY",36,17,36017
"809049",11468,"",211,"Syracuse","Onondaga County","NY","New York","24feb2025","scoop","scoop","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","sedating; stronger","stronger",,,,,,,,,,,"","unknown",,,,1,"26mar2025",5,3,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","NY | ONONDAGA COUNTY",36,67,36067
"809050",11147,"",211,"Syracuse","Onondaga County","NY","New York","17feb2025","scoop","scoop","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; shiny",,,1,,,"shiny","typical","normal",,,,,,,,,,,"","not overdose related",0,,,1,"06mar2025",8,5,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | ONONDAGA COUNTY",36,67,36067
"809051",11734,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","19mar2025","scoop","scoop","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,1,"28mar2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809052",11736,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","19mar2025","scoop","scoop","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,1,"28mar2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809053",11739,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","20mar2025","scoop","scoop","unused","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"beige",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"01apr2025",5,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809054",13389,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","16may2025","spatula","spatula","taken","amphetamine",0,0,0,1,0,0,0,0,0,"orange",1,"fake pill",,1,,,,"","more up; stronger","stronger",,,1,,,,,,,,"","not overdose related",0,,,1,"04jun2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809055",11738,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","19mar2025","scoop","scoop","unused","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"01apr2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809056",13386,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","19may2025","scoop","scoop","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","unusual","",,,,,,,,,,,"","not overdose related",0,,,1,"06jun2025",8,2,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809057",12071,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","02apr2025","scoop","scoop","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"tan",0,"powder",,,1,,,"","","",,,,,,,,,,,"unusual","unknown",,,,1,"14apr2025",9,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809058",12066,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","02apr2025","scoop","scoop","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","","",,,,,,,,,,,"unusual","not overdose related",0,,,1,"14apr2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809059",11891,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","21mar2025","scoop","scoop","taken","heroin",1,0,0,0,0,0,0,0,0,"beige",0,"powder",,,1,,,"","typical","normal",,,,,,,,,,,"","not overdose related",0,,,1,"09apr2025",10,7,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809060",11732,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","20mar2025","scoop","scoop","unused","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"28mar2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809061",11735,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","20mar2025","scoop","scoop","unused","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"01apr2025",7,5,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809062",11737,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","20mar2025","scoop","scoop","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"beige",0,"powder",,,1,,,"","","",,,,,,,,,,,"unusual","not overdose related",0,,,1,"07apr2025",12,9,,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809063",11892,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","21mar2025","scoop","scoop","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,1,"08apr2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809064",11893,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","21mar2025","scoop","scoop","taken","heroin",1,0,0,0,0,0,0,0,0,"beige",0,"powder",,,1,,,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,1,"10apr2025",12,8,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809065",12065,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","28mar2025","scoop","scoop","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","","",,,,,,,,,,,"unusual","not overdose related",0,,,1,"14apr2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809066",11890,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","21mar2025","scoop","scoop","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","typical","normal",,,,,,,,,,,"","not overdose related",0,,,1,"09apr2025",5,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809067",12069,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","28mar2025","scoop","scoop","taken","heroin",1,0,0,0,0,0,0,0,0,"tan",0,"powder",,,1,,,"","","",,,,,,,,,,,"unusual","not overdose related",0,,,1,"16apr2025",13,12,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809068",12068,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","02apr2025","scoop","scoop","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","","",,,,,,,,,,,"unusual","not overdose related",0,,,1,"15apr2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809069",12250,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","11apr2025","scoop","scoop","unused","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"23apr2025",11,8,,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809070",12353,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","11apr2025","scoop","scoop","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","","",,,,,,,,,,,"unusual","not overdose related",0,,,1,"25apr2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809071",12354,"sjf6c",27,"Nassau County","Nassau County","NY","New York","15apr2025","scoop","scoop","unused","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"30apr2025",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Suffolk County","NY | NASSAU COUNTY",36,59,36059
"809072",12356,"sjf6c",27,"Nassau County","Nassau County","NY","New York","16apr2025","scoop","scoop","taken","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"unusual","not overdose related",0,,,1,"30apr2025",14,12,,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | NASSAU COUNTY",36,59,36059
"809073",12355,"sjf6c",27,"Mastic","Suffolk County","NY","New York","18apr2025","scoop","scoop","taken","heroin",1,0,0,0,0,0,0,0,0,"beige",0,"powder; dull",,,1,,,"dull","unpleasant","",1,,,,,,,,,,"weird","not overdose related",0,,,1,"28apr2025",5,5,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809074",12249,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","07apr2025","scoop","scoop","unused","crack",0,0,0,1,0,0,1,0,0,"brown",0,"rock",,,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"21apr2025",2,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809075",12248,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","07apr2025","unknown","unknown","unused","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"21apr2025",2,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809076",12247,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","07apr2025","swab","swab","unused","unknown",0,0,0,0,0,0,0,0,0,"",0,"rock",,,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"22apr2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809077",12649,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","21apr2025","scoop","scoop","unused","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"shards",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"09may2025",9,3,,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"809078",12653,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","22apr2025","pill","pill","unused","benzodiazepine",0,0,0,0,1,0,0,0,0,"yellow",1,"pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"09may2025",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
